Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,LoanDuration,EducationLevel,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,LoanPurpose
18,19958,484,Employed,38132,72,High School,3,497,0.3500527783194771,0.7711694445877467,0,1,22,10,Home
43,26046,558,Employed,23159,72,High School,4,94,0.7007172831435788,0.2926098897641929,0,0,25,20,Home
77,41416,637,Employed,16637,60,Master,1,569,0.1260075717371344,0.1054350140893734,0,1,17,28,Auto
43,20431,598,Employed,18846,48,High School,2,524,0.1926328222498839,0.3627993757674376,0,0,35,8,Other
44,251936,486,Employed,11945,48,Bachelor,0,968,0.1265839775370291,0.0917244078637878,1,0,26,9,Debt Consolidation
53,67135,623,Employed,23754,48,Bachelor,2,389,0.3307145205964582,0.2630611767364448,0,0,16,29,Home
29,32021,569,Employed,24350,12,Master,4,863,0.501582906244922,0.2087926685681821,0,0,26,25,Education
40,22203,513,Unemployed,17766,72,Associate,0,182,0.3369691662596494,0.6250084883277941,0,1,22,6,Home
55,29160,578,Employed,20647,24,Associate,2,228,0.2698269225165875,0.5913405838963696,0,0,23,26,Auto
47,28075,539,Employed,27162,120,Bachelor,4,542,0.3343155995614717,0.2217507600325,0,0,25,27,Education
29,51989,517,Employed,26850,72,Bachelor,3,351,0.1694921328730161,0.486149060748954,0,0,22,3,Auto
19,49175,535,Employed,28494,48,Associate,0,440,0.1931366508210424,0.0971213980882465,0,0,22,23,Debt Consolidation
41,35265,598,Employed,45847,36,Bachelor,2,334,0.3353704590299514,0.029786029091118,0,0,21,20,Education
29,51772,585,Self-Employed,44829,48,Master,3,442,0.3120181298229065,0.3947957176678532,0,0,22,8,Home
23,78409,600,Employed,30786,36,Bachelor,1,518,0.2121831146284688,0.1829117118808987,0,0,23,18,Other
47,74803,609,Self-Employed,25742,24,Doctorate,2,635,0.3467370905397553,0.1703510799334659,0,0,20,16,Auto
51,67855,557,Unemployed,25209,60,Bachelor,0,403,0.6487376467764582,0.0450547828459955,0,0,26,1,Home
47,37035,472,Employed,34791,48,High School,4,782,0.1843410906641198,0.4668003978150409,0,0,24,4,Home
64,156531,574,Self-Employed,30465,60,Bachelor,1,548,0.1015649295819838,0.2340733008715057,0,1,28,11,Debt Consolidation
21,128843,511,Employed,97917,24,High School,0,306,0.4663355989019315,0.1464588582601358,0,0,30,19,Education
52,130418,602,Employed,16302,12,Bachelor,2,353,0.3327773177294384,0.2325076893231452,0,1,25,11,Debt Consolidation
46,84819,505,Employed,29756,72,High School,5,346,0.1366828500414341,0.3974430454733165,0,0,29,3,Other
39,30066,506,Employed,10887,60,Bachelor,0,256,0.5488440410592508,0.2145636924220939,0,0,14,17,Home
21,28599,543,Self-Employed,31781,24,Bachelor,4,687,0.1685347237987074,0.2671121286060479,0,0,20,10,Debt Consolidation
27,31894,599,Employed,17340,84,Associate,1,650,0.0798700500379834,0.2413903991412394,0,0,22,28,Home
37,74235,491,Employed,25038,24,Associate,0,597,0.1708347267327513,0.149595614107534,0,0,19,16,Auto
34,23606,540,Employed,18858,48,Associate,3,389,0.417825894896502,0.2617590657722317,0,1,27,10,Other
38,84180,576,Self-Employed,20270,84,Associate,1,361,0.7282442714173107,0.2841160269386895,0,0,17,3,Debt Consolidation
33,24590,511,Self-Employed,68502,60,High School,2,205,0.3282454439555083,0.2183380973903014,0,0,24,28,Debt Consolidation
18,65300,487,Employed,32321,24,Master,1,814,0.3210765820093578,0.417790004423658,0,0,16,3,Auto
18,60633,506,Employed,24027,84,High School,2,510,0.4357285938800277,0.4727736044976774,0,0,33,19,Debt Consolidation
30,68789,528,Employed,13480,36,Bachelor,0,485,0.3534762480013033,0.120797374223813,0,0,28,3,Home
34,15000,593,Employed,21008,108,High School,1,595,0.3695980132539624,0.4863429554583645,0,0,24,14,Debt Consolidation
28,51368,570,Employed,29583,24,Doctorate,0,281,0.3031167212983899,0.3265769074156274,0,0,31,19,Education
39,26290,534,Employed,20513,48,High School,5,401,0.3620538508010046,0.605033997992177,0,0,17,3,Home
43,121939,653,Employed,41215,48,Doctorate,0,220,0.5329414041983653,0.2444251231872098,0,0,30,12,Other
40,79105,575,Employed,34405,84,Associate,3,504,0.2519885438072641,0.2768069936230118,1,0,32,22,Auto
27,22623,634,Employed,18827,36,Bachelor,1,385,0.086420342282072,0.3162428812726923,0,0,30,2,Other
36,15000,598,Employed,17717,24,Associate,0,1106,0.1189422516202024,0.1764239856579009,0,0,28,9,Education
18,55628,599,Employed,17764,96,High School,3,236,0.3971264089074374,0.312191732024843,0,0,17,5,Home
28,47305,433,Unemployed,47733,24,High School,2,378,0.0537105563669522,0.2409804939040604,0,0,29,27,Home
30,69223,628,Self-Employed,26342,36,Master,1,287,0.2093991273887074,0.5565705887464668,0,0,15,18,Home
41,63717,638,Employed,14646,24,Bachelor,2,326,0.2050436800497425,0.4529327000599708,0,0,21,13,Home
34,49330,464,Employed,12908,36,Bachelor,5,410,0.3234577883853828,0.0577337351615777,0,0,30,17,Debt Consolidation
45,20591,575,Employed,42281,36,High School,0,768,0.1589834941830974,0.2347387364502266,0,0,27,29,Other
29,26562,570,Employed,17475,36,High School,3,368,0.3699144301116517,0.260828253645317,0,0,21,17,Home
25,118028,590,Employed,32537,72,Bachelor,1,585,0.4702577503544218,0.1844205649866541,0,0,25,28,Home
37,145081,554,Employed,17719,36,Associate,1,748,0.1417288821505685,0.1616231367391135,0,0,27,14,Education
33,25333,565,Employed,41018,36,Associate,0,304,0.0601182374560587,0.413095367302437,0,0,18,16,Home
70,135765,533,Employed,17963,48,High School,3,141,0.2871960089994538,0.2185711466016534,0,0,29,25,Education
40,60437,481,Unemployed,37649,72,Doctorate,3,262,0.2877140621487797,0.07262157796096,0,0,21,13,Home
45,73831,446,Employed,27724,60,High School,1,262,0.5936662234469665,0.390732472978022,1,0,21,4,Other
20,21322,496,Employed,16913,72,High School,3,506,0.2234059445117428,0.3323897091583143,0,0,22,4,Debt Consolidation
58,36973,571,Employed,27526,48,High School,3,194,0.5618594253713475,0.0738705889881997,0,0,23,20,Home
61,78101,578,Employed,59223,12,High School,1,422,0.1736004247642253,0.1496635714293366,0,1,17,12,Home
28,23698,570,Employed,13741,24,Associate,2,477,0.4396208244582731,0.1589543655186914,0,0,24,13,Education
50,30847,619,Employed,22868,120,High School,0,303,0.0627848989110944,0.2143358664505794,0,1,13,28,Debt Consolidation
38,83585,424,Employed,19609,72,High School,2,225,0.1138160829640123,0.3875908388974018,0,0,22,14,Debt Consolidation
46,57574,625,Employed,21090,36,High School,1,514,0.2042773297317404,0.4514614346829654,0,0,24,21,Home
50,47268,656,Employed,56487,36,Bachelor,0,347,0.3172404734486094,0.341972890998641,0,1,23,10,Debt Consolidation
51,26160,540,Employed,11762,48,Bachelor,2,314,0.3464980760820289,0.0183004981170751,0,0,26,3,Debt Consolidation
18,48180,587,Employed,23152,48,Master,2,419,0.1324701282952986,0.1915039139200144,0,0,23,24,Home
32,64940,564,Employed,11499,36,Master,1,551,0.0696482253448053,0.4302094191757303,0,0,23,21,Home
41,50184,505,Employed,24353,60,Master,3,261,0.5374940655496567,0.1937309199020985,0,0,20,21,Other
45,63628,583,Employed,14946,108,Bachelor,2,278,0.3306540278396925,0.3471441285383588,0,0,18,25,Auto
40,65310,649,Employed,21832,48,Master,2,435,0.2024030276838355,0.0116580926438052,0,0,16,3,Home
25,89035,584,Employed,28449,72,Associate,4,262,0.1151096268207983,0.0656286202892184,0,0,23,27,Education
41,58680,618,Employed,23411,36,Associate,1,200,0.2170906154965984,0.3801464510321878,0,0,19,1,Education
31,28613,523,Self-Employed,15409,24,High School,1,675,0.3005638087154205,0.1968726875748043,0,0,23,9,Education
28,137635,622,Employed,12414,48,Master,2,285,0.4682036444396825,0.3663117190145242,0,0,18,8,Home
31,160851,476,Employed,18064,48,Bachelor,2,581,0.2856719719129574,0.3807813451038525,0,0,31,27,Other
39,15052,501,Employed,40379,84,High School,0,684,0.2905916389190553,0.4529049255866095,0,0,19,18,Home
23,49929,521,Employed,23182,24,High School,3,1580,0.4900437035190305,0.0822923608451885,0,0,19,26,Education
33,29863,552,Employed,32573,48,Bachelor,2,709,0.0963962458459753,0.2091839897824715,0,0,19,5,Home
38,47017,497,Self-Employed,11272,36,Bachelor,1,205,0.764348693391369,0.3906986001795878,0,0,29,7,Auto
49,253335,613,Employed,46594,48,Bachelor,2,521,0.4933815308474603,0.0955078358077713,0,0,39,9,Auto
42,56734,584,Employed,17172,84,High School,3,219,0.0922202256479396,0.2742442866004821,0,1,24,16,Debt Consolidation
30,32993,581,Employed,27760,48,Bachelor,3,638,0.3372089892363686,0.2655318184472407,0,0,27,26,Home
31,31069,512,Employed,12571,24,High School,2,311,0.3378044836106394,0.3643950819044926,0,0,28,12,Auto
39,41840,520,Employed,17052,84,Bachelor,2,732,0.7239082083161348,0.2438506252303,0,0,28,10,Auto
27,30711,467,Employed,29430,72,Associate,0,393,0.063175542802908,0.0599259700109045,0,0,20,11,Other
41,24733,534,Employed,16868,24,High School,2,259,0.0255321435793649,0.2542809337686378,0,0,28,6,Auto
28,104459,598,Employed,12624,48,Bachelor,1,509,0.2007661504194646,0.7437666406481741,0,0,20,16,Home
56,66091,669,Employed,30310,72,Associate,0,366,0.1298926049070833,0.1990124641926724,0,0,17,3,Education
37,57113,594,Employed,10160,108,Bachelor,1,621,0.1963983925114621,0.1548379349859754,0,0,29,18,Home
42,50777,589,Employed,21537,36,High School,4,366,0.1912326497064108,0.4275678694583352,0,0,20,23,Debt Consolidation
18,25700,486,Employed,49903,36,Bachelor,0,251,0.0742405937720632,0.3723163502714127,0,0,18,16,Education
28,19551,498,Employed,9753,48,Associate,3,712,0.1234678189540467,0.4337457150478102,0,0,25,14,Home
48,35338,604,Employed,25987,48,Bachelor,1,503,0.2512159733839895,0.3368197967387064,0,0,21,7,Debt Consolidation
43,55821,596,Employed,33557,48,Master,0,438,0.4900864194006961,0.2521333630482892,0,0,20,22,Education
54,71503,592,Self-Employed,20374,60,High School,1,1337,0.208125101931613,0.2796951272675151,0,0,28,6,Education
39,49742,642,Employed,16146,24,Associate,1,383,0.1461983189765281,0.4570507817624564,0,0,23,6,Debt Consolidation
39,27474,626,Employed,47675,48,Bachelor,5,249,0.2281270461910072,0.4941497286632448,0,0,19,10,Home
23,20521,601,Employed,14875,48,Master,1,489,0.304898665600558,0.3726176228654503,0,0,30,7,Home
44,22823,542,Employed,13133,60,Bachelor,2,479,0.0536760043665683,0.1648140443190092,0,0,21,21,Debt Consolidation
29,25413,531,Employed,9547,36,Associate,0,566,0.2367530254558605,0.2980507898206073,0,0,22,22,Auto
32,20255,559,Employed,15085,36,Associate,5,588,0.1194226430042006,0.2986493072808151,0,0,20,16,Debt Consolidation
25,40036,557,Employed,21538,24,Bachelor,3,442,0.2459178525750395,0.1474646490191259,0,0,30,1,Education
31,48369,546,Employed,19928,24,Bachelor,1,492,0.0587855515486813,0.2174915170205032,0,0,20,22,Education
34,65072,584,Employed,13421,84,Master,0,373,0.32067439656168,0.176296900176552,0,0,20,28,Home
34,43174,458,Employed,83724,36,Bachelor,1,183,0.400973409095612,0.2098086570218756,0,0,25,12,Education
58,34181,592,Employed,38377,36,Bachelor,1,548,0.222791832298289,0.2230062511083696,0,0,24,23,Home
36,44053,558,Employed,9167,48,Master,0,417,0.1079109268618197,0.3821258298149179,0,0,28,2,Debt Consolidation
67,56972,518,Employed,15690,60,High School,3,540,0.315881885503648,0.141287415079564,0,0,21,23,Education
48,45990,628,Employed,38102,36,Associate,1,294,0.2845947507024305,0.1245488362905385,1,0,23,9,Home
33,50279,577,Employed,40055,36,Doctorate,0,439,0.0495259462779301,0.5027261793546486,0,0,32,8,Home
57,40195,649,Employed,21818,48,Associate,2,320,0.4359814312131279,0.4465286926511399,0,0,25,25,Debt Consolidation
25,183742,498,Employed,21001,48,Associate,4,382,0.1768247009460551,0.3878456278269788,0,0,19,14,Auto
47,26979,416,Employed,12581,36,High School,2,535,0.211795932748966,0.0065997931572195,0,0,19,13,Auto
23,45130,520,Self-Employed,31518,60,Bachelor,2,409,0.4081294901179596,0.2439045334358693,0,0,24,21,Home
48,26375,604,Employed,26134,84,Associate,2,440,0.1403237437597846,0.231473616142842,0,0,20,10,Debt Consolidation
39,41404,562,Employed,27217,96,High School,2,282,0.317977362393871,0.4682168621521093,0,0,27,18,Education
52,96889,588,Employed,14491,60,High School,2,250,0.1682736195186762,0.1821476673292208,0,0,22,4,Home
51,63699,660,Employed,13423,36,Bachelor,0,361,0.2110831301565426,0.1192167640781776,0,0,36,10,Education
54,58130,632,Employed,17954,36,Associate,0,579,0.2409429748821454,0.1683333587964861,0,0,30,13,Debt Consolidation
37,35546,589,Employed,20584,60,Master,2,214,0.3263720199176538,0.4838171358433396,0,0,25,28,Home
50,18856,580,Employed,16282,36,Associate,0,355,0.0876366678669921,0.1910627607510301,0,0,26,10,Home
43,181768,520,Employed,13400,12,Bachelor,0,365,0.1387963215183267,0.4194646839287269,0,0,24,8,Auto
26,35224,548,Employed,29846,108,Bachelor,1,420,0.1856293167353627,0.5340110561837789,0,0,30,2,Debt Consolidation
28,24695,553,Employed,13253,72,Bachelor,0,580,0.24659526261099,0.541664376065446,0,0,14,27,Education
28,52842,475,Employed,12854,24,High School,1,368,0.2194849337828434,0.1152717700986094,0,0,22,19,Other
34,71763,631,Employed,23083,60,Doctorate,0,263,0.336996651369732,0.1517136497138645,0,0,22,28,Home
30,65716,544,Employed,19375,108,Master,1,564,0.598014230999976,0.0652340327017518,0,0,23,16,Home
28,46213,601,Employed,17255,84,Associate,0,392,0.1352062302920993,0.2328088103531873,0,0,28,24,Home
29,60260,553,Employed,27950,48,Master,3,437,0.1643970822255951,0.3529369388935066,0,1,34,8,Home
34,39079,541,Employed,14205,36,High School,1,428,0.4540661108159594,0.3731911571502666,0,0,16,24,Education
39,142514,531,Self-Employed,60540,84,Master,1,565,0.175901592657297,0.360124746386242,0,1,25,24,Debt Consolidation
44,50547,551,Employed,23237,60,Associate,2,345,0.4550472604308017,0.1435133666383567,0,1,21,19,Home
48,220054,576,Employed,30166,12,Doctorate,0,209,0.3798732730070406,0.4004738179577172,1,0,31,4,Other
43,67036,544,Employed,21059,72,High School,5,437,0.1705831300500667,0.3161135381947519,0,0,23,23,Other
18,42319,526,Employed,10037,84,Master,4,180,0.1732714468513024,0.2168771665305681,0,0,29,29,Auto
41,43313,555,Employed,30529,60,Associate,5,286,0.1244504951302104,0.5916741340619827,0,0,30,1,Auto
20,33228,599,Employed,27384,12,Master,1,961,0.1238019871669597,0.3677558107322342,0,0,22,10,Home
42,35713,578,Employed,20417,60,High School,1,223,0.1999702371521603,0.3892008963955632,0,0,22,5,Home
55,35187,604,Employed,21477,48,Bachelor,2,367,0.3928598625550064,0.0361153843126761,0,0,30,16,Home
20,19905,463,Employed,51011,72,High School,2,660,0.3151575707244909,0.1487537321993427,0,1,20,24,Auto
45,25217,621,Employed,11887,48,High School,0,530,0.4730045260337361,0.5392319098571984,0,0,25,2,Other
53,54196,607,Employed,10743,60,High School,0,213,0.4958733096051317,0.588707592947396,0,0,26,15,Debt Consolidation
31,47164,613,Employed,20289,72,Bachelor,2,563,0.2149944334642547,0.31049325212012,0,0,27,12,Debt Consolidation
38,59363,582,Employed,11876,60,Master,4,397,0.5148560013010062,0.1582753828498722,0,0,25,16,Debt Consolidation
40,15696,593,Employed,20435,48,Associate,1,752,0.4912569254439536,0.245969022805885,0,1,21,20,Auto
27,38878,538,Unemployed,26147,36,Associate,0,710,0.4709918022713718,0.0896216502405933,0,1,28,17,Auto
47,89204,438,Employed,19049,96,Bachelor,0,352,0.6562608051017234,0.0891700062661928,0,1,32,2,Other
47,83531,468,Employed,16552,84,High School,1,214,0.2514171482602446,0.3249889078811098,0,0,17,9,Other
54,42971,545,Employed,18227,48,Associate,4,310,0.2343388811471104,0.0795435388619599,0,0,30,16,Other
40,56643,604,Employed,15849,24,Doctorate,3,399,0.1861878311230835,0.4405164987701881,0,0,17,12,Debt Consolidation
57,62637,605,Employed,25441,120,Associate,3,557,0.5709199159876265,0.1175220850832271,0,0,29,9,Education
30,20861,609,Employed,34695,36,Bachelor,0,953,0.3471069352179829,0.4189424354318237,0,0,21,21,Debt Consolidation
44,51497,592,Employed,26464,96,High School,1,222,0.1239259175273563,0.1922376241308354,0,0,28,21,Home
51,88281,525,Employed,22445,48,High School,1,276,0.6965848884611439,0.1683074111639445,0,0,23,9,Debt Consolidation
45,197517,591,Employed,31742,60,Master,2,601,0.384336651090893,0.1099696544375875,0,0,20,19,Home
37,49252,557,Employed,20188,120,Associate,0,676,0.2161188204014188,0.3070429475892131,0,0,22,8,Debt Consolidation
32,60757,577,Employed,13144,60,High School,0,427,0.5144760564881948,0.3043116963371412,0,1,26,21,Other
46,108450,569,Employed,18349,48,High School,3,439,0.139428265849423,0.065771274295896,0,0,24,6,Home
42,61583,520,Employed,12137,48,Bachelor,2,433,0.0947196001174815,0.3800521354041699,0,0,17,12,Home
33,69343,593,Employed,10275,60,High School,0,237,0.222696995109974,0.1045409297895418,0,0,25,5,Auto
31,107415,633,Employed,21945,60,Master,1,214,0.2661413199227421,0.1116529746273955,0,0,25,13,Debt Consolidation
30,38924,600,Employed,16997,72,Bachelor,1,391,0.571765528334388,0.1643944541498064,0,0,24,25,Debt Consolidation
42,117745,609,Employed,16686,24,Bachelor,0,310,0.1815615208499882,0.3474833884065026,0,0,22,29,Home
54,27028,589,Employed,23204,36,Bachelor,0,260,0.1265178960642831,0.55202881911739,0,0,18,27,Debt Consolidation
55,38699,661,Employed,18979,12,Bachelor,0,205,0.0678283757541359,0.3680246828138858,0,0,24,11,Home
30,22019,545,Self-Employed,10094,48,High School,2,175,0.1593787055965933,0.100713434706256,0,0,20,24,Other
31,34158,586,Employed,24688,96,Bachelor,1,284,0.238332295873601,0.2625508158425354,0,0,25,28,Auto
33,72716,600,Employed,38089,36,Bachelor,0,315,0.0332285621395012,0.2939354721869853,0,0,27,27,Debt Consolidation
30,76093,605,Employed,11976,60,Master,0,339,0.2395367307273208,0.124042816255278,0,0,24,13,Auto
31,104132,611,Employed,14710,84,Master,2,931,0.1803870711602132,0.2220491340538126,0,0,25,25,Education
45,38054,568,Employed,24848,96,High School,0,1136,0.0863956824812896,0.170120618558207,0,0,23,26,Other
44,18524,614,Employed,12029,72,Bachelor,2,658,0.1468814454925858,0.2133346384795007,0,0,24,29,Debt Consolidation
59,63884,640,Employed,52562,60,Associate,2,665,0.184323798447326,0.0961270817480933,0,0,32,27,Home
28,55489,525,Employed,12348,36,Bachelor,1,707,0.324598062755894,0.0499749783948502,0,0,25,15,Home
35,46564,480,Employed,11005,36,High School,0,808,0.3629666118050603,0.1605190148719592,0,0,39,4,Debt Consolidation
29,17147,606,Employed,30910,60,Associate,1,400,0.191320062879094,0.5516362248756606,0,0,27,18,Home
50,15000,632,Employed,20096,60,Master,0,479,0.2376551846556255,0.3310966525662449,0,0,23,27,Auto
23,34529,528,Unemployed,22651,36,High School,0,299,0.1523085250992722,0.0353790618033277,0,0,19,1,Other
53,69353,590,Employed,16945,24,High School,3,719,0.2208866644422285,0.3422351172356559,0,0,33,4,Auto
51,112753,646,Self-Employed,35892,60,Bachelor,1,909,0.1553790937702253,0.1480331071055101,0,0,19,24,Debt Consolidation
36,100965,582,Employed,22872,72,Associate,0,512,0.2449411166416919,0.0407807704328652,0,0,29,9,Auto
20,30864,509,Employed,18880,48,High School,0,508,0.0559174803196824,0.3330271214165259,0,1,24,3,Auto
40,108774,589,Employed,19006,60,Doctorate,2,201,0.5300482586346388,0.3199382412463331,0,0,17,3,Home
40,27652,590,Employed,30101,60,High School,3,771,0.1351908702276146,0.082388985384614,0,0,22,21,Debt Consolidation
55,69417,664,Employed,14971,36,Master,0,410,0.498330346668847,0.1273678991303974,1,0,17,17,Other
60,68044,602,Employed,16368,36,Associate,5,447,0.5656528485295175,0.1729474966666872,1,0,20,16,Debt Consolidation
48,35187,574,Employed,82538,48,Bachelor,1,572,0.0401105443376594,0.2100346607236835,0,1,25,9,Auto
52,80783,657,Employed,19464,48,Master,2,504,0.3898951029360725,0.4000448724854915,0,0,26,23,Auto
44,140585,664,Employed,21119,60,Doctorate,1,240,0.1644759528531237,0.1283734946106034,0,0,11,28,Auto
32,81223,597,Employed,17105,60,Bachelor,2,432,0.1371467500301118,0.222328237637173,0,1,22,29,Other
18,45583,460,Unemployed,15087,60,Bachelor,2,555,0.2982118905516832,0.6026853337699701,0,0,26,3,Debt Consolidation
31,39192,524,Employed,25353,36,Master,3,578,0.191000786836636,0.1933187706205632,0,0,25,25,Home
25,52154,406,Employed,33643,24,Master,0,629,0.2512501863879692,0.2389800104739792,0,0,22,2,Education
18,73648,460,Employed,35106,120,Bachelor,1,660,0.2632667335486056,0.3182673497643641,0,0,31,21,Home
46,96224,557,Employed,31534,36,Bachelor,1,302,0.1942069316302597,0.5749757985893827,1,0,31,19,Debt Consolidation
30,23234,471,Employed,14164,60,Associate,3,679,0.0817638683250787,0.2889121037931643,0,0,30,14,Debt Consolidation
48,32093,675,Employed,35764,48,Master,0,511,0.4669710013484814,0.1794905417356402,0,0,25,2,Auto
49,120883,577,Employed,21095,24,Bachelor,1,541,0.1691452036660633,0.5523338935974184,0,0,22,8,Debt Consolidation
23,20820,583,Employed,23874,96,High School,0,586,0.39585377526383,0.1961285261913891,0,0,21,2,Home
34,46384,574,Employed,31408,36,Master,0,556,0.5209796867286132,0.5241385060351129,0,0,24,21,Auto
44,24399,590,Unemployed,49630,60,Bachelor,0,495,0.2548893226827653,0.4591550972975197,0,0,17,25,Home
48,67472,587,Employed,33425,60,Bachelor,4,508,0.3784361535049195,0.2176237914043103,0,0,31,12,Home
47,127175,514,Employed,23981,60,High School,0,276,0.1759522617490432,0.1237207605037541,0,0,16,17,Debt Consolidation
23,43803,435,Employed,17801,36,High School,1,790,0.2999890894091502,0.1604335022604199,0,0,26,29,Debt Consolidation
36,34932,586,Employed,38008,24,Doctorate,3,423,0.3028409969939286,0.3239847608693543,0,0,27,28,Home
37,15146,522,Employed,22691,12,Associate,2,248,0.3263509741697021,0.1598442070465136,0,0,27,9,Debt Consolidation
61,52456,645,Employed,37261,120,Bachelor,3,356,0.2487694766169154,0.3414657061794037,0,0,13,18,Home
66,24326,641,Employed,19201,72,High School,0,477,0.4602768729344048,0.1026156462110559,0,1,27,16,Auto
42,19618,599,Unemployed,15201,48,Bachelor,1,363,0.349445304154154,0.1591860015281208,0,0,22,12,Home
23,37239,480,Employed,34803,60,High School,1,472,0.48664904669984,0.1176469356892004,0,0,23,27,Home
28,35229,612,Employed,35590,24,Bachelor,5,512,0.1978421432519892,0.1510095270332153,0,0,20,16,Debt Consolidation
59,30578,632,Employed,23762,12,High School,1,693,0.568630174873568,0.421915181346114,0,0,18,2,Education
42,41342,593,Employed,24167,108,High School,2,733,0.2559293271871602,0.108077660784152,0,0,31,5,Auto
49,15000,630,Employed,16857,48,Bachelor,0,374,0.128757492066373,0.2940585167149915,0,0,26,27,Home
52,246538,665,Employed,30780,48,Doctorate,1,485,0.1456070585113801,0.310263180849709,0,0,15,27,Home
37,20328,456,Employed,17993,12,High School,0,378,0.224626371150669,0.4695810463028969,0,0,31,1,Home
33,82281,624,Employed,97756,36,Doctorate,1,269,0.1020313133026331,0.1525824144961496,0,0,19,17,Other
54,21630,591,Employed,9841,84,Associate,1,1111,0.2757220909975962,0.1896857012131479,0,0,22,18,Auto
29,19386,608,Employed,37832,36,Associate,0,1355,0.3002190283416238,0.1283942101166764,0,0,24,16,Auto
23,85237,649,Employed,15298,48,Master,0,538,0.3055390456640133,0.4685128372663419,0,0,23,25,Education
34,30845,552,Employed,17262,72,High School,1,323,0.1188281985186041,0.4537675612833791,0,0,31,9,Auto
35,119675,577,Employed,9249,60,Associate,4,564,0.307534221719133,0.0262008204748811,0,0,22,12,Other
48,58381,564,Unemployed,22726,36,Bachelor,3,321,0.5478893903729657,0.5876442543135881,0,1,23,1,Home
39,16794,558,Employed,19213,36,High School,1,568,0.2831373146427603,0.4900192186284736,0,0,21,18,Debt Consolidation
41,17160,602,Employed,37635,36,Associate,0,646,0.1033309387704662,0.138803138129969,0,0,25,2,Education
31,23384,593,Employed,16670,48,Master,0,376,0.4290494918717211,0.2405600852638143,0,0,24,24,Other
31,54517,454,Employed,12662,36,Bachelor,1,622,0.0298799453520764,0.6391732967648643,0,0,19,19,Home
38,94828,528,Employed,11330,60,Doctorate,0,140,0.2664763250802533,0.1644204517682734,1,0,23,2,Auto
25,50974,540,Employed,48218,60,Bachelor,3,700,0.2913057447615988,0.3048861591532159,0,0,20,7,Education
36,27172,457,Employed,14744,60,High School,3,276,0.3275517205063606,0.4897698222532685,0,0,28,20,Home
42,96629,461,Employed,38438,12,Doctorate,1,611,0.1325713191782739,0.4605918684975434,0,0,22,13,Home
45,81952,596,Employed,44051,48,High School,0,743,0.3213013993961111,0.0597928928101591,0,0,21,10,Other
27,63734,521,Employed,58948,36,High School,1,651,0.409121608867857,0.1533501587378932,0,0,23,11,Debt Consolidation
45,32263,609,Employed,18335,48,Associate,2,434,0.1327789984649035,0.173047400833531,0,0,28,4,Other
36,72320,591,Employed,6254,48,Master,3,260,0.1290766428545208,0.4926512513387762,0,0,21,18,Home
49,92840,587,Employed,14087,48,Bachelor,2,268,0.1485027806309393,0.5056520406003006,0,0,24,4,Auto
37,30427,590,Employed,5995,36,High School,3,348,0.1916915093860219,0.272399185078665,0,1,23,21,Home
43,104827,621,Employed,28727,72,Bachelor,0,556,0.2363627060778761,0.2655067915009159,0,0,20,2,Home
48,126096,568,Employed,36377,60,High School,0,548,0.095256373857547,0.082643731391388,0,0,27,9,Auto
39,58554,590,Employed,15152,48,Doctorate,2,727,0.276986289308386,0.2950580495497048,0,0,23,7,Debt Consolidation
36,15000,526,Employed,16012,36,Bachelor,2,489,0.5789834779293627,0.0093530694012545,1,0,24,26,Debt Consolidation
30,260421,489,Employed,21143,12,Bachelor,2,587,0.1646884826100736,0.2179082726082051,0,1,30,1,Education
38,20685,575,Employed,9822,36,High School,3,526,0.1981291505256352,0.1066693353681319,0,0,16,28,Auto
24,148291,517,Self-Employed,38419,60,High School,2,447,0.4510662198383044,0.4203381675339328,0,0,17,23,Debt Consolidation
58,24577,617,Employed,14856,12,Associate,3,525,0.2291713738884546,0.4975283963569009,0,0,18,9,Debt Consolidation
30,32017,595,Employed,25806,36,Bachelor,1,1112,0.1327104583324394,0.1503628925302186,0,0,27,12,Education
29,38187,566,Unemployed,10104,84,High School,0,368,0.5207334908566899,0.3080864976638851,0,0,26,13,Auto
36,21787,490,Employed,18114,24,Associate,2,352,0.1763223273156844,0.5375775666324376,0,0,22,2,Debt Consolidation
21,76832,542,Employed,26262,72,High School,0,741,0.0891642547773957,0.1453914612693111,0,0,17,28,Auto
18,53892,465,Employed,19003,84,Master,3,1235,0.1775770082657853,0.171445742204142,0,0,23,22,Home
50,65644,575,Employed,18367,24,Bachelor,4,247,0.6392740998962527,0.6528972928497975,0,0,21,25,Auto
31,66421,550,Employed,32899,36,Bachelor,2,255,0.5086517441055346,0.0497312838226991,1,0,17,9,Other
42,58438,637,Employed,7873,60,Associate,1,294,0.0871037283012863,0.0623800671342922,0,0,18,29,Education
29,39239,595,Employed,78496,24,Bachelor,0,315,0.1136546038374582,0.3656069749975815,0,0,22,10,Home
28,33277,551,Employed,41475,48,High School,2,194,0.3197845733297272,0.0148755744375123,0,0,23,13,Auto
35,33569,596,Employed,37172,48,Bachelor,0,212,0.2629147472900452,0.0325882994284799,0,0,20,8,Home
